Entry ID,Content ID,Datetime,Content Type,Category,Reaction Type,Sentiment,Score
18825,a168836d-7a74-41e2-a8ae-809fa556c8a0,7/24/2020 17:33:17,Photo,Travel,Indifferent,Neutral,20.00
18826,a168836d-7a74-41e2-a8ae-809fa556c8a0,3/26/2021 6:11:03,Photo,Travel,Worried,Negative,12.00
18827,a168836d-7a74-41e2-a8ae-809fa556c8a0,12/3/2020 16:55:08,Photo,Travel,Dislike,Negative,10.00
18828,a168836d-7a74-41e2-a8ae-809fa556c8a0,7/12/2020 3:43:26,Photo,Travel,Heart,Positive,60.00
18829,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,2/4/2021 12:00:07,Audio,Veganism,Cherish,Positive,70.00
18830,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,1/3/2021 8:46:32,Audio,Veganism,Heart,Positive,60.00
18831,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,10/26/2020 8:42:09,Audio,Veganism,Love,Positive,65.00
18832,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,2/27/2021 18:03:54,Audio,Veganism,Love,Positive,65.00
18833,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,5/10/2021 22:43:28,Audio,Veganism,Hate,Negative,5.00
18834,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,8/9/2020 7:32:11,Audio,Veganism,Love,Positive,65.00
18835,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,11/19/2020 20:30:43,Audio,Veganism,Super Love,Positive,75.00
18836,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,6/1/2021 23:16:02,Audio,Veganism,Love,Positive,65.00
18837,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,6/27/2020 21:18:14,Audio,Veganism,Peeking,Neutral,35.00
18838,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,3/29/2021 19:54:21,Audio,Veganism,Dislike,Negative,10.00
18839,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,11/29/2020 7:55:10,Audio,Veganism,Super Love,Positive,75.00
18840,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,9/29/2020 0:31:51,Audio,Veganism,Hate,Negative,5.00
18841,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,6/25/2020 10:21:47,Audio,Veganism,Disgust,Negative,0.00
18842,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,12/22/2020 17:02:24,Audio,Veganism,Worried,Negative,12.00
18843,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,11/7/2020 6:10:59,Audio,Veganism,Want,Positive,70.00
18844,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,7/2/2020 19:47:41,Audio,Veganism,Hate,Negative,5.00
18845,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,3/25/2021 18:00:08,Audio,Veganism,Like,Positive,50.00
18846,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,5/9/2021 11:11:05,Audio,Veganism,Heart,Positive,60.00
18847,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,5/2/2021 4:12:38,Audio,Veganism,Heart,Positive,60.00
18848,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,4/12/2021 13:55:33,Audio,Veganism,Want,Positive,70.00
18849,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,4/29/2021 21:41:04,Audio,Veganism,Hate,Negative,5.00
18850,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,1/18/2021 2:36:59,Audio,Veganism,Indifferent,Neutral,20.00
18851,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,7/14/2020 9:14:34,Audio,Veganism,Super Love,Positive,75.00
18852,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,9/11/2020 17:25:13,Audio,Veganism,Adore,Positive,72.00
18853,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,12/1/2020 7:54:58,Audio,Veganism,Peeking,Neutral,35.00
18854,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,2/28/2021 13:03:12,Audio,Veganism,Disgust,Negative,0.00
18855,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,10/27/2020 11:51:22,Audio,Veganism,Hate,Negative,5.00
18856,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,6/16/2021 7:47:36,Audio,Veganism,Disgust,Negative,0.00
18857,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,1/5/2021 9:29:34,Audio,Veganism,Indifferent,Neutral,20.00
18858,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,11/24/2020 9:53:57,Audio,Veganism,Worried,Negative,12.00
18859,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,11/23/2020 13:02:06,Audio,Veganism,Interested,Positive,30.00
18860,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,2/21/2021 1:38:49,Audio,Veganism,Disgust,Negative,0.00
18861,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,8/29/2020 2:39:26,Audio,Veganism,Hate,Negative,5.00
18862,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,9/20/2020 8:37:00,Audio,Veganism,Heart,Positive,60.00
18863,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,11/3/2020 14:28:41,Audio,Veganism,Intrigued,Positive,45.00
18864,ee631766-3818-4de6-897f-2355542b58e7,7/15/2020 9:14:40,Gif,Public Speaking,Interested,Positive,30.00
18865,ee631766-3818-4de6-897f-2355542b58e7,11/19/2020 22:13:50,Gif,Public Speaking,Peeking,Neutral,35.00
18866,ee631766-3818-4de6-897f-2355542b58e7,7/23/2020 2:13:31,Gif,Public Speaking,Scared,Negative,15.00
18867,ee631766-3818-4de6-897f-2355542b58e7,9/2/2020 8:49:52,Gif,Public Speaking,Hate,Negative,5.00
18868,ee631766-3818-4de6-897f-2355542b58e7,3/25/2021 8:19:17,Gif,Public Speaking,Love,Positive,65.00
18869,ee631766-3818-4de6-897f-2355542b58e7,2/10/2021 11:14:45,Gif,Public Speaking,Adore,Positive,72.00
18870,ee631766-3818-4de6-897f-2355542b58e7,6/22/2020 16:12:22,Gif,Public Speaking,Indifferent,Neutral,20.00
18871,ee631766-3818-4de6-897f-2355542b58e7,10/8/2020 11:03:35,Gif,Public Speaking,Love,Positive,65.00
18872,ee631766-3818-4de6-897f-2355542b58e7,2/25/2021 2:41:31,Gif,Public Speaking,Dislike,Negative,10.00
18873,0ac85d23-c8ba-49ed-bec1-493b960a88c0,5/15/2021 11:50:38,Photo,Science,Super Love,Positive,75.00
18874,0ac85d23-c8ba-49ed-bec1-493b960a88c0,4/20/2021 23:32:15,Photo,Science,Cherish,Positive,70.00
18875,0ac85d23-c8ba-49ed-bec1-493b960a88c0,6/14/2021 21:04:50,Photo,Science,Love,Positive,65.00
18876,0ac85d23-c8ba-49ed-bec1-493b960a88c0,11/4/2020 9:54:14,Photo,Science,Love,Positive,65.00
18877,0ac85d23-c8ba-49ed-bec1-493b960a88c0,12/10/2020 23:20:35,Photo,Science,Super Love,Positive,75.00
18878,0ac85d23-c8ba-49ed-bec1-493b960a88c0,1/2/2021 20:28:17,Photo,Science,Interested,Positive,30.00
18879,0ac85d23-c8ba-49ed-bec1-493b960a88c0,4/17/2021 1:54:38,Photo,Science,Heart,Positive,60.00
18880,0ac85d23-c8ba-49ed-bec1-493b960a88c0,9/17/2020 19:47:34,Photo,Science,Intrigued,Positive,45.00
18881,0ac85d23-c8ba-49ed-bec1-493b960a88c0,1/23/2021 21:29:09,Photo,Science,Heart,Positive,60.00
18882,0ac85d23-c8ba-49ed-bec1-493b960a88c0,12/8/2020 1:30:01,Photo,Science,Heart,Positive,60.00
18883,0ac85d23-c8ba-49ed-bec1-493b960a88c0,8/21/2020 23:03:10,Photo,Science,Scared,Negative,15.00
18884,0ac85d23-c8ba-49ed-bec1-493b960a88c0,2/3/2021 17:01:53,Photo,Science,Super Love,Positive,75.00
18885,0ac85d23-c8ba-49ed-bec1-493b960a88c0,4/8/2021 15:00:23,Photo,Science,Intrigued,Positive,45.00
18886,0ac85d23-c8ba-49ed-bec1-493b960a88c0,7/13/2020 23:53:17,Photo,Science,Love,Positive,65.00
18887,0ac85d23-c8ba-49ed-bec1-493b960a88c0,12/20/2020 1:58:01,Photo,Science,Indifferent,Neutral,20.00
18888,0ac85d23-c8ba-49ed-bec1-493b960a88c0,10/27/2020 11:51:29,Photo,Science,Want,Positive,70.00
18889,0ac85d23-c8ba-49ed-bec1-493b960a88c0,5/23/2021 1:24:04,Photo,Science,Peeking,Neutral,35.00
18890,0ac85d23-c8ba-49ed-bec1-493b960a88c0,8/18/2020 6:40:29,Photo,Science,Adore,Positive,72.00
18891,0ac85d23-c8ba-49ed-bec1-493b960a88c0,10/9/2020 18:57:28,Photo,Science,Peeking,Neutral,35.00
18892,0ac85d23-c8ba-49ed-bec1-493b960a88c0,11/2/2020 10:11:33,Photo,Science,Adore,Positive,72.00
18893,0ac85d23-c8ba-49ed-bec1-493b960a88c0,8/24/2020 6:33:34,Photo,Science,Like,Positive,50.00
18894,0ac85d23-c8ba-49ed-bec1-493b960a88c0,3/5/2021 23:16:32,Photo,Science,Love,Positive,65.00
18895,0ac85d23-c8ba-49ed-bec1-493b960a88c0,8/8/2020 23:38:07,Photo,Science,Worried,Negative,12.00
18896,0ac85d23-c8ba-49ed-bec1-493b960a88c0,12/5/2020 10:57:20,Photo,Science,Adore,Positive,72.00
18897,0ac85d23-c8ba-49ed-bec1-493b960a88c0,8/14/2020 15:33:39,Photo,Science,Worried,Negative,12.00
18898,0ac85d23-c8ba-49ed-bec1-493b960a88c0,4/27/2021 10:55:42,Photo,Science,Peeking,Neutral,35.00
18899,0ac85d23-c8ba-49ed-bec1-493b960a88c0,5/18/2021 0:14:43,Photo,Science,Heart,Positive,60.00
18900,0ac85d23-c8ba-49ed-bec1-493b960a88c0,12/30/2020 18:08:33,Photo,Science,Intrigued,Positive,45.00
18901,0ac85d23-c8ba-49ed-bec1-493b960a88c0,3/21/2021 2:55:03,Photo,Science,Want,Positive,70.00
18902,0ac85d23-c8ba-49ed-bec1-493b960a88c0,3/29/2021 21:50:55,Photo,Science,Dislike,Negative,10.00
18903,0ac85d23-c8ba-49ed-bec1-493b960a88c0,2/7/2021 4:28:29,Photo,Science,Scared,Negative,15.00
18904,0ac85d23-c8ba-49ed-bec1-493b960a88c0,10/30/2020 16:52:22,Photo,Science,Worried,Negative,12.00
18905,0ac85d23-c8ba-49ed-bec1-493b960a88c0,10/23/2020 2:14:02,Photo,Science,Cherish,Positive,70.00
18906,0ac85d23-c8ba-49ed-bec1-493b960a88c0,9/12/2020 22:17:55,Photo,Science,Hate,Negative,5.00
18907,0ac85d23-c8ba-49ed-bec1-493b960a88c0,1/26/2021 9:08:24,Photo,Science,Disgust,Negative,0.00
18908,0ac85d23-c8ba-49ed-bec1-493b960a88c0,2/12/2021 17:20:10,Photo,Science,Indifferent,Neutral,20.00
18909,ef619e47-1e88-4e0f-8d91-590cd9ecc137,6/25/2020 18:28:26,Photo,Animals,Hate,Negative,5.00
18910,ef619e47-1e88-4e0f-8d91-590cd9ecc137,8/28/2020 8:27:57,Photo,Animals,Worried,Negative,12.00
18911,ef619e47-1e88-4e0f-8d91-590cd9ecc137,11/16/2020 7:36:34,Photo,Animals,Peeking,Neutral,35.00
18912,ef619e47-1e88-4e0f-8d91-590cd9ecc137,1/6/2021 16:54:38,Photo,Animals,Peeking,Neutral,35.00
18913,ef619e47-1e88-4e0f-8d91-590cd9ecc137,11/17/2020 1:59:40,Photo,Animals,Disgust,Negative,0.00
18914,ef619e47-1e88-4e0f-8d91-590cd9ecc137,1/10/2021 5:05:00,Photo,Animals,Cherish,Positive,70.00
18915,ef619e47-1e88-4e0f-8d91-590cd9ecc137,1/11/2021 19:36:43,Photo,Animals,Intrigued,Positive,45.00
18916,ef619e47-1e88-4e0f-8d91-590cd9ecc137,12/23/2020 22:01:30,Photo,Animals,Love,Positive,65.00
18917,ef619e47-1e88-4e0f-8d91-590cd9ecc137,5/31/2021 10:59:12,Photo,Animals,Super Love,Positive,75.00
18918,ef619e47-1e88-4e0f-8d91-590cd9ecc137,8/27/2020 17:37:50,Photo,Animals,Dislike,Negative,10.00
18919,ef619e47-1e88-4e0f-8d91-590cd9ecc137,11/1/2020 13:38:26,Photo,Animals,Cherish,Positive,70.00
18920,ef619e47-1e88-4e0f-8d91-590cd9ecc137,12/2/2020 3:23:52,Photo,Animals,Interested,Positive,30.00
18921,ef619e47-1e88-4e0f-8d91-590cd9ecc137,6/14/2021 12:54:29,Photo,Animals,Cherish,Positive,70.00
18922,ef619e47-1e88-4e0f-8d91-590cd9ecc137,4/17/2021 10:02:18,Photo,Animals,Scared,Negative,15.00
18923,ef619e47-1e88-4e0f-8d91-590cd9ecc137,2/7/2021 16:40:43,Photo,Animals,Like,Positive,50.00
18924,ef619e47-1e88-4e0f-8d91-590cd9ecc137,12/30/2020 16:59:46,Photo,Animals,Adore,Positive,72.00
18925,ef619e47-1e88-4e0f-8d91-590cd9ecc137,8/1/2020 7:57:59,Photo,Animals,Worried,Negative,12.00
18926,ef619e47-1e88-4e0f-8d91-590cd9ecc137,7/8/2020 7:44:01,Photo,Animals,Intrigued,Positive,45.00
18927,ef619e47-1e88-4e0f-8d91-590cd9ecc137,11/21/2020 17:44:40,Photo,Animals,Intrigued,Positive,45.00
18928,f65dbde9-c8dc-4851-927e-964fa2e0908a,9/16/2020 9:54:11,Video,Education,Scared,Negative,15.00
18929,f65dbde9-c8dc-4851-927e-964fa2e0908a,4/8/2021 21:02:04,Video,Education,Hate,Negative,5.00
18930,f65dbde9-c8dc-4851-927e-964fa2e0908a,7/10/2020 16:04:49,Video,Education,Indifferent,Neutral,20.00
18931,f65dbde9-c8dc-4851-927e-964fa2e0908a,6/25/2020 21:13:56,Video,Education,Dislike,Negative,10.00
18932,f65dbde9-c8dc-4851-927e-964fa2e0908a,9/8/2020 20:33:54,Video,Education,Love,Positive,65.00
18933,f65dbde9-c8dc-4851-927e-964fa2e0908a,7/10/2020 11:11:15,Video,Education,Super Love,Positive,75.00
18934,f65dbde9-c8dc-4851-927e-964fa2e0908a,10/5/2020 21:45:31,Video,Education,Love,Positive,65.00
18935,f65dbde9-c8dc-4851-927e-964fa2e0908a,12/6/2020 20:44:26,Video,Education,Like,Positive,50.00
18936,f65dbde9-c8dc-4851-927e-964fa2e0908a,6/9/2021 10:13:36,Video,Education,Intrigued,Positive,45.00
18937,f65dbde9-c8dc-4851-927e-964fa2e0908a,5/22/2021 17:28:20,Video,Education,Want,Positive,70.00
18938,f65dbde9-c8dc-4851-927e-964fa2e0908a,12/16/2020 18:05:36,Video,Education,Heart,Positive,60.00
18939,f65dbde9-c8dc-4851-927e-964fa2e0908a,6/23/2020 22:43:10,Video,Education,Intrigued,Positive,45.00
18940,f65dbde9-c8dc-4851-927e-964fa2e0908a,9/9/2020 6:38:02,Video,Education,Indifferent,Neutral,20.00
18941,f65dbde9-c8dc-4851-927e-964fa2e0908a,2/14/2021 15:05:10,Video,Education,Scared,Negative,15.00
18942,f65dbde9-c8dc-4851-927e-964fa2e0908a,2/11/2021 10:16:44,Video,Education,Intrigued,Positive,45.00
18943,f65dbde9-c8dc-4851-927e-964fa2e0908a,9/1/2020 9:15:16,Video,Education,Indifferent,Neutral,20.00
18944,f65dbde9-c8dc-4851-927e-964fa2e0908a,11/16/2020 3:52:49,Video,Education,Scared,Negative,15.00
18945,f65dbde9-c8dc-4851-927e-964fa2e0908a,2/8/2021 13:48:14,Video,Education,Indifferent,Neutral,20.00
18946,f65dbde9-c8dc-4851-927e-964fa2e0908a,4/11/2021 5:58:25,Video,Education,Indifferent,Neutral,20.00
18947,f65dbde9-c8dc-4851-927e-964fa2e0908a,6/21/2020 13:00:52,Video,Education,Scared,Negative,15.00
18948,f65dbde9-c8dc-4851-927e-964fa2e0908a,3/23/2021 10:36:26,Video,Education,Super Love,Positive,75.00
18949,f65dbde9-c8dc-4851-927e-964fa2e0908a,12/18/2020 12:07:45,Video,Education,Scared,Negative,15.00
18950,f65dbde9-c8dc-4851-927e-964fa2e0908a,6/30/2020 0:13:28,Video,Education,Cherish,Positive,70.00
18951,f65dbde9-c8dc-4851-927e-964fa2e0908a,12/21/2020 17:48:17,Video,Education,Dislike,Negative,10.00
18952,f65dbde9-c8dc-4851-927e-964fa2e0908a,3/5/2021 6:28:13,Video,Education,Scared,Negative,15.00
18953,f65dbde9-c8dc-4851-927e-964fa2e0908a,12/15/2020 19:42:24,Video,Education,Adore,Positive,72.00
18954,f65dbde9-c8dc-4851-927e-964fa2e0908a,3/11/2021 20:13:01,Video,Education,Adore,Positive,72.00
18955,f65dbde9-c8dc-4851-927e-964fa2e0908a,8/24/2020 18:21:53,Video,Education,Love,Positive,65.00
18956,f65dbde9-c8dc-4851-927e-964fa2e0908a,12/28/2020 12:28:10,Video,Education,Want,Positive,70.00
18957,f65dbde9-c8dc-4851-927e-964fa2e0908a,6/11/2021 13:46:23,Video,Education,Worried,Negative,12.00
18958,f65dbde9-c8dc-4851-927e-964fa2e0908a,7/17/2020 12:17:48,Video,Education,Interested,Positive,30.00
18959,019b61f4-926c-438e-adaf-6119c5eab752,6/25/2020 17:15:07,Photo,Fitness,Want,Positive,70.00
18960,019b61f4-926c-438e-adaf-6119c5eab752,7/19/2020 20:11:36,Photo,Fitness,Intrigued,Positive,45.00
18961,019b61f4-926c-438e-adaf-6119c5eab752,10/12/2020 13:41:09,Photo,Fitness,Indifferent,Neutral,20.00
18962,019b61f4-926c-438e-adaf-6119c5eab752,2/6/2021 16:49:05,Photo,Fitness,Interested,Positive,30.00
18963,019b61f4-926c-438e-adaf-6119c5eab752,12/4/2020 23:58:44,Photo,Fitness,Disgust,Negative,0.00
18964,019b61f4-926c-438e-adaf-6119c5eab752,6/23/2020 17:24:22,Photo,Fitness,Scared,Negative,15.00
18965,019b61f4-926c-438e-adaf-6119c5eab752,1/3/2021 10:54:08,Photo,Fitness,Adore,Positive,72.00
18966,019b61f4-926c-438e-adaf-6119c5eab752,4/5/2021 12:34:58,Photo,Fitness,Peeking,Neutral,35.00
18967,019b61f4-926c-438e-adaf-6119c5eab752,11/15/2020 21:22:40,Photo,Fitness,Disgust,Negative,0.00
18968,019b61f4-926c-438e-adaf-6119c5eab752,8/30/2020 0:26:29,Photo,Fitness,Like,Positive,50.00
18969,019b61f4-926c-438e-adaf-6119c5eab752,12/5/2020 9:06:29,Photo,Fitness,Adore,Positive,72.00
18970,019b61f4-926c-438e-adaf-6119c5eab752,3/26/2021 22:08:29,Photo,Fitness,Scared,Negative,15.00
18971,019b61f4-926c-438e-adaf-6119c5eab752,5/8/2021 21:29:14,Photo,Fitness,Interested,Positive,30.00
18972,049c926f-9095-4bb2-a464-666a68257f61,5/21/2021 16:29:45,Video,Dogs,Like,Positive,50.00
18973,049c926f-9095-4bb2-a464-666a68257f61,10/3/2020 2:33:04,Video,Dogs,Dislike,Negative,10.00
18974,049c926f-9095-4bb2-a464-666a68257f61,9/17/2020 3:28:41,Video,Dogs,Indifferent,Neutral,20.00
18975,049c926f-9095-4bb2-a464-666a68257f61,6/25/2020 10:17:37,Video,Dogs,Disgust,Negative,0.00
18976,049c926f-9095-4bb2-a464-666a68257f61,9/3/2020 14:48:44,Video,Dogs,Disgust,Negative,0.00
18977,049c926f-9095-4bb2-a464-666a68257f61,3/10/2021 4:25:38,Video,Dogs,Indifferent,Neutral,20.00
18978,049c926f-9095-4bb2-a464-666a68257f61,12/6/2020 6:19:51,Video,Dogs,Interested,Positive,30.00
18979,049c926f-9095-4bb2-a464-666a68257f61,3/19/2021 15:45:09,Video,Dogs,Adore,Positive,72.00
18980,049c926f-9095-4bb2-a464-666a68257f61,3/7/2021 21:25:56,Video,Dogs,Want,Positive,70.00
18981,049c926f-9095-4bb2-a464-666a68257f61,11/21/2020 12:42:31,Video,Dogs,Dislike,Negative,10.00
18982,049c926f-9095-4bb2-a464-666a68257f61,6/2/2021 22:12:21,Video,Dogs,Interested,Positive,30.00
18983,049c926f-9095-4bb2-a464-666a68257f61,9/24/2020 5:09:20,Video,Dogs,Scared,Negative,15.00
18984,049c926f-9095-4bb2-a464-666a68257f61,12/19/2020 6:14:06,Video,Dogs,Heart,Positive,60.00
18985,049c926f-9095-4bb2-a464-666a68257f61,12/19/2020 17:13:14,Video,Dogs,Want,Positive,70.00
18986,049c926f-9095-4bb2-a464-666a68257f61,8/25/2020 3:31:10,Video,Dogs,Adore,Positive,72.00
18987,049c926f-9095-4bb2-a464-666a68257f61,4/21/2021 0:37:01,Video,Dogs,Scared,Negative,15.00
18988,049c926f-9095-4bb2-a464-666a68257f61,11/11/2020 1:42:15,Video,Dogs,Interested,Positive,30.00
18989,049c926f-9095-4bb2-a464-666a68257f61,9/15/2020 19:30:18,Video,Dogs,Indifferent,Neutral,20.00
18990,049c926f-9095-4bb2-a464-666a68257f61,3/7/2021 0:06:18,Video,Dogs,Cherish,Positive,70.00
18991,049c926f-9095-4bb2-a464-666a68257f61,10/10/2020 9:20:00,Video,Dogs,Interested,Positive,30.00
18992,049c926f-9095-4bb2-a464-666a68257f61,4/8/2021 2:04:25,Video,Dogs,Intrigued,Positive,45.00
18993,049c926f-9095-4bb2-a464-666a68257f61,12/22/2020 2:49:25,Video,Dogs,Like,Positive,50.00
18994,049c926f-9095-4bb2-a464-666a68257f61,3/27/2021 5:24:07,Video,Dogs,Intrigued,Positive,45.00
18995,049c926f-9095-4bb2-a464-666a68257f61,8/15/2020 18:05:06,Video,Dogs,Dislike,Negative,10.00
18996,049c926f-9095-4bb2-a464-666a68257f61,2/14/2021 22:45:04,Video,Dogs,Super Love,Positive,75.00
18997,049c926f-9095-4bb2-a464-666a68257f61,4/26/2021 15:17:38,Video,Dogs,Heart,Positive,60.00
18998,049c926f-9095-4bb2-a464-666a68257f61,12/10/2020 22:44:23,Video,Dogs,Dislike,Negative,10.00
18999,049c926f-9095-4bb2-a464-666a68257f61,1/29/2021 4:35:57,Video,Dogs,Dislike,Negative,10.00
19000,049c926f-9095-4bb2-a464-666a68257f61,7/7/2020 20:41:13,Video,Dogs,Want,Positive,70.00
19001,049c926f-9095-4bb2-a464-666a68257f61,11/27/2020 21:40:36,Video,Dogs,Peeking,Neutral,35.00
19002,049c926f-9095-4bb2-a464-666a68257f61,12/6/2020 2:49:04,Video,Dogs,Dislike,Negative,10.00
19003,049c926f-9095-4bb2-a464-666a68257f61,9/24/2020 6:42:25,Video,Dogs,Heart,Positive,60.00
19004,049c926f-9095-4bb2-a464-666a68257f61,11/4/2020 7:31:21,Video,Dogs,Scared,Negative,15.00
19005,049c926f-9095-4bb2-a464-666a68257f61,9/27/2020 12:14:29,Video,Dogs,Adore,Positive,72.00
19006,049c926f-9095-4bb2-a464-666a68257f61,9/28/2020 21:26:29,Video,Dogs,Like,Positive,50.00
19007,049c926f-9095-4bb2-a464-666a68257f61,11/11/2020 13:14:19,Video,Dogs,Cherish,Positive,70.00
19008,049c926f-9095-4bb2-a464-666a68257f61,11/8/2020 5:36:16,Video,Dogs,Disgust,Negative,0.00
19009,049c926f-9095-4bb2-a464-666a68257f61,9/23/2020 17:38:44,Video,Dogs,Like,Positive,50.00
19010,049c926f-9095-4bb2-a464-666a68257f61,8/14/2020 23:58:31,Video,Dogs,Heart,Positive,60.00
19011,049c926f-9095-4bb2-a464-666a68257f61,5/14/2021 11:00:12,Video,Dogs,Disgust,Negative,0.00
19012,049c926f-9095-4bb2-a464-666a68257f61,5/9/2021 0:44:59,Video,Dogs,Interested,Positive,30.00
19013,049c926f-9095-4bb2-a464-666a68257f61,12/24/2020 12:44:12,Video,Dogs,Heart,Positive,60.00
19014,049c926f-9095-4bb2-a464-666a68257f61,3/11/2021 9:37:29,Video,Dogs,Want,Positive,70.00
19015,049c926f-9095-4bb2-a464-666a68257f61,5/21/2021 10:13:47,Video,Dogs,Cherish,Positive,70.00
19016,5bf45fd3-6b4b-400c-a126-31b8576e1d70,2/7/2021 14:32:04,Video,Tennis,Dislike,Negative,10.00
19017,5bf45fd3-6b4b-400c-a126-31b8576e1d70,7/1/2020 0:32:28,Video,Tennis,Indifferent,Neutral,20.00
19018,5bf45fd3-6b4b-400c-a126-31b8576e1d70,9/14/2020 0:37:54,Video,Tennis,Super Love,Positive,75.00
19019,5bf45fd3-6b4b-400c-a126-31b8576e1d70,1/28/2021 1:55:42,Video,Tennis,Interested,Positive,30.00
19020,5bf45fd3-6b4b-400c-a126-31b8576e1d70,9/26/2020 12:27:47,Video,Tennis,Peeking,Neutral,35.00
19021,5bf45fd3-6b4b-400c-a126-31b8576e1d70,5/11/2021 8:26:30,Video,Tennis,Heart,Positive,60.00
19022,5bf45fd3-6b4b-400c-a126-31b8576e1d70,8/3/2020 16:55:08,Video,Tennis,Interested,Positive,30.00
19023,5bf45fd3-6b4b-400c-a126-31b8576e1d70,1/31/2021 9:35:13,Video,Tennis,Worried,Negative,12.00
19024,5bf45fd3-6b4b-400c-a126-31b8576e1d70,7/16/2020 10:13:55,Video,Tennis,Love,Positive,65.00
19025,5bf45fd3-6b4b-400c-a126-31b8576e1d70,1/4/2021 10:01:29,Video,Tennis,Hate,Negative,5.00
19026,5bf45fd3-6b4b-400c-a126-31b8576e1d70,11/5/2020 17:24:54,Video,Tennis,Cherish,Positive,70.00
19027,5bf45fd3-6b4b-400c-a126-31b8576e1d70,2/15/2021 6:44:41,Video,Tennis,Indifferent,Neutral,20.00
19028,5bf45fd3-6b4b-400c-a126-31b8576e1d70,5/24/2021 18:36:07,Video,Tennis,Love,Positive,65.00
19029,5bf45fd3-6b4b-400c-a126-31b8576e1d70,3/17/2021 19:58:13,Video,Tennis,Disgust,Negative,0.00
19030,5bf45fd3-6b4b-400c-a126-31b8576e1d70,9/24/2020 16:44:04,Video,Tennis,Disgust,Negative,0.00
19031,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,3/5/2021 1:43:53,Gif,Soccer,Dislike,Negative,10.00
19032,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,4/27/2021 4:02:00,Gif,Soccer,Indifferent,Neutral,20.00
19033,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,3/30/2021 3:52:28,Gif,Soccer,Love,Positive,65.00
19034,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,8/13/2020 23:45:36,Gif,Soccer,Want,Positive,70.00
19035,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,10/2/2020 15:36:44,Gif,Soccer,Peeking,Neutral,35.00
19036,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,4/18/2021 7:59:09,Gif,Soccer,Like,Positive,50.00
19037,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,4/25/2021 9:57:40,Gif,Soccer,Hate,Negative,5.00
19038,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,5/28/2021 23:41:05,Gif,Soccer,Peeking,Neutral,35.00
19039,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,4/17/2021 2:52:24,Gif,Soccer,Adore,Positive,72.00
19040,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,7/14/2020 9:25:42,Gif,Soccer,Disgust,Negative,0.00
19041,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,5/16/2021 6:31:09,Gif,Soccer,Worried,Negative,12.00
19042,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,10/4/2020 3:53:22,Gif,Soccer,Dislike,Negative,10.00
19043,8123c0ac-30b0-4a20-bebe-864b3a6b9e9a,6/12/2021 2:13:17,Gif,Soccer,Super Love,Positive,75.00
